MQ 3;MQ 135;QCM
1,05;0,9239;1
1,05;0,9067;2
1,05;1,05;2
1,05;0,89;1
1,05;0,9067;1
1,05;1,05;2
1,05;0,89;1
1,05;0,874;2
1,05;0,9067;2
1,05;1,05;1
1,05;0,9239;1
1,05;1,05;1
1,05;1,0429;2
1,05;0,9605;1
1,05;0,7519;1
1,05;0,6172;1
1,05;0,5871;2
1,05;0,5663;1
1,05;0,547;1
1,05;0,547;1
1,05;0,6094;1
1,05;0,5597;1
1,05;0,678;2
1,05;0,6094;2
1,05;0,6172;1
1,05;0,6335;1
1,05;0,7519;1
1,05;0,7292;1
1,05;0,6877;1
1,05;0,6506;1
1,05;0,7887;2
1,05;0,678;1
1,05;0,6506;1
1,05;0,6506;2
1,05;0,6877;1
1,05;0,7638;1
1,05;0,8585;2
1,05;0,9419;2
1,05;0,776;0
1,05;0,7184;1
1,05;0,7404;0
1,05;0,9798;2
1,05;0,7638;1
1,05;0,9798;1
1,05;0,8585;1
1,05;0,8585;1
1,05;0,8152;2
1,05;0,8152;1
1,05;0,8292;1
1,05;0,8152;2
1,05;0,9605;1
1,05;0,8292;2
1,05;0,9419;1
1,05;0,9605;1
1,05;0,8436;1
1,05;0,7887;1
1,05;0,8585;0
1,05;0,8436;1
1,05;0,8585;1
1,05;0,8436;1
1,05;0,9605;1
1,05;0,9605;1
1,05;0,8585;1
1,05;0,9798;1
1,05;0,9067;1
1,05;0,8585;1
1,05;0,874;1
1,05;0,8292;2
1,05;0,9239;2
1,05;0,9239;1
1,05;0,9605;2
1,05;0,874;2
1,05;0,89;1
1,05;0,9605;1
1,05;0,9605;1
1,05;0,874;1
1,05;1,021;1
1,05;0,89;2
1,05;0,8436;1
1,05;0,9419;1
1,05;0,89;1
1,05;0,9798;1
1,05;0,89;1
1,05;0,8436;2
1,05;0,874;1
1,05;1,05;1
1,05;0,8585;1
1,05;0,8585;1
1,05;0,8292;1
1,05;0,9239;1
1,05;0,9798;1
1,05;0,9798;2
1,05;0,8585;1
1,05;1,05;2
1,05;0,8436;1
1,05;0,874;1
1,05;1;1
1,05;0,9067;2
1,05;1,05;0
1,05;1,05;1
1,05;0,89;1
1,05;0,9067;0
1,05;0,9067;1
1,05;1,05;1
1,05;1;1
1,05;0,9067;1
1,05;0,9239;1
1,05;0,9067;1
1,05;0,9067;1
1,05;1,05;1
1,05;0,89;1
1,05;0,8585;1
1,05;0,8585;1
1,05;0,9239;1
1,05;0,9239;2
1,05;0,9239;1
1,05;0,89;1
1,05;1,05;1
1,05;0,9419;1
1,05;1,05;1
1,05;0,8585;2
1,05;0,9239;1
1,05;1;1
1,05;0,9239;2
1,05;1,05;1
1,05;0,89;2
1,05;0,9239;1
1,05;1,05;0
1,05;1,05;1
1,05;1,05;1
1,05;1,021;1
1,05;0,874;0
1,05;1,021;0
1,05;1,05;2
1,05;1,0429;2
1,05;1,05;0
1,05;1,05;2
1,05;1,05;0
1,05;0,9067;1
1,05;0,8585;0
1,05;1,05;1
1,05;1,021;2
1,05;0,9239;1
1,05;1;0
1,05;1,0429;0
1,05;1,05;0
1,05;0,9239;0
1,05;0,9239;1
1,05;0,9419;1
1,05;0,9419;1
1,05;0,9605;2
1,05;0,8585;2
1,05;0,874;1
1,05;0,9239;1
1,05;0,874;1
1,05;0,9067;1
1,05;1,05;1
1,05;0,9067;1
1,05;0,8436;1
1,05;0,9798;1
1,05;0,9067;1
1,05;0,874;0
1,05;0,874;1
1,05;0,9067;1
1,05;0,9239;1
1,05;0,9605;1
1,05;0,9067;1
1,05;1,05;1
1,05;0,89;1
1,05;0,9239;0
1,05;1,05;0
1,05;0,874;1
1,05;0,9239;1
1,05;0,89;1
1,05;1;1
1,05;0,9239;0
1,05;0,9067;0
1,05;1,0429;0
1,05;0,874;2
1,05;0,89;1
