MQ2;MQ3;MQ4;MQ6;MQ7;MQ8;MQ135;QCM;Temp;Hum;Pres
68,05303114031844;31,42156398662471;36,71661593284706;47,381013551382736;56,82184786469403;61,56609101589804;35,20029245460577;59,94956673975914;29,339192609001195;64,50163078743984;1005,9698689599454
42,59721419332218;42,79058108819541;45,44865394323679;44,85246747692918;35,675959053128;52,36965201663229;69,45804536047731;30,87898731776495;29,0682804413821;55,567603070484545;1005,0008402390793
63,544597667672434;69,80532089289824;49,341895982408886;57,14665789316418;36,51322813794113;64,84424690340805;69,3815074006377;46,11692475644523;29,20826881390589;55,23589604011422;1003,5688947582958
47,783577023932004;63,776970005093226;53,51227869435683;55,08020937631007;33,2913684433408;31,34556025885979;33,465349107305656;38,98378763084895;29,199661519546215;62,48830697177017;1003,4309562139666
50,61833027986212;39,128261726058746;30,58130269983947;32,59009352987385;35,11341090512899;55,20288263356757;42,48579936136527;62,990203384955834;28,877919107845774;64,39147014617674;1006,6351662494499
38,7936962629026;57,6433442188785;49,54601936670437;52,42447710781204;48,41502235039677;50,18907724670322;32,054362291972005;36,10682937998631;27,550139204281646;64,19785909112085;1005,1319146132196
52,47263294252021;42,54313282567175;35,68692875894763;47,43897391238975;64,17975671464924;43,12215321028414;42,929160357558345;43,9217735911148;29,321331477503627;58,56126485995189;1006,7303456399156
55,14882424698938;53,71926905022234;62,43956175576214;65,11112585674262;56,773385855526485;37,20268445325549;63,541282925651174;38,95491729832331;28,628079725705746;55,88890944712267;1005,1906004431496
52,76915318931887;68,64433623172312;55,19384862244216;30,33710625013009;58,326731706754515;69,84616206860538;38,372225185952985;65,24596299466447;27,531207345281736;60,30032202117553;1005,2752165747092
34,0411046584761;51,012676497837944;69,29016697905006;31,639922501452126;34,814801803551475;52,158053104592746;54,38633062617775;42,004822183335186;29,32817133132532;58,96912893019309;1004,3204092677652
54,94440213131522;63,00843451377789;56,98434110396505;62,06600425230831;65,8021342648165;47,3534370098552;66,8107434705942;66,19692043625463;29,065519193714444;58,81479726855718;1005,4607981394859
50,5016173175935;67,77045905733449;66,07850574434401;45,190751910869736;44,225335200348084;68,45912727964081;48,7060462021895;33,3079814133163;28,72137296510398;55,1555771832686;1006,2339677731798
69,52011497053837;67,48464571198312;37,26132020736317;64,46785458578188;39,76228888798024;56,44826030816357;64,68535370239518;58,59688599285675;27,896839718837278;55,733681580421134;1003,3710590199664
69,21944940449774;54,311723305556434;66,59200665826029;35,85896559461498;34,832573583083104;36,692464362340324;38,960683379493304;31,42150302071345;28,982275284835907;62,34387059998972;1005,0108040302316
35,280163407362615;54,00150136683651;48,881059542835914;63,61108522163316;33,36467875325137;41,59163951870221;31,842756391228445;58,86216229369445;27,685645936363713;58,89627468274375;1003,2433403568856
