MQ2;MQ3;MQ4;MQ6;MQ7;MQ8;MQ135;QCM;Temp;Hum;Pres
31,372368808654436;38,635981688183854;66,90856968880846;33,021920476588775;30,244949614078315;33,98481934161978;44,38995629557161;52,32202378934835;28,344444367003323;63,32810853864578;1004,1616093387958
38,33727899587586;44,22046668009595;32,291627292293704;49,04594658328434;61,02318762742277;58,82284948078256;54,97039451787043;31,95007102705826;27,76917555231303;55,14121623724772;1006,5164181945985
38,968635974054834;49,062933298704166;55,24896196151049;38,19608916695188;47,63901391840546;50,218317171360255;57,141478153545776;34,53132088158273;28,832258535776344;57,601360909000235;1003,5747096840458
55,39272663374838;30,005819120498355;62,738805657790515;46,664457137396084;48,28619487623996;58,113282600480105;68,61601065563276;45,23615263441784;28,72579004607029;63,373158011774805;1005,4097375937919
38,87827619539003;64,24993374565922;52,12782593623977;43,760240292797974;62,11124279244541;52,77585510091872;57,905324997411654;55,803558341958805;29,125005175034172;62,11882042732698;1006,6310330204194
68,45609377409941;35,541009240049206;61,436453996611256;45,00263204454825;34,03852179727828;41,03629926833895;67,09061673150792;69,99955683940856;28,415671364813896;57,668498726423664;1006,5011502622962
61,453194501154286;61,93047878055687;58,54665730229297;45,592031358896094;43,54418542759802;68,77272930637623;50,48102553277195;54,09538150999843;28,570328676358994;60,49642820716369;1003,710567907987
59,063144652394016;55,49459577828595;61,98530312308371;63,95138956031885;57,270190946644156;37,9831179644188;67,33596179407621;51,33975602113277;28,952884190613307;60,464864207721945;1005,9601674327623
57,9640372654087;57,619918091586726;42,426723534225005;31,11404236799298;65,34875181945658;54,38897856993199;45,69704861758298;62,516884843065654;28,157550561814606;55,15898966695521;1004,8930508119848
47,27641411145037;51,21986645148222;67,03909864565534;58,13813551624489;67,2623427580147;54,89480832901839;52,98782695606766;65,26787421964299;28,45806457717585;56,1896591249686;1006,3713095554239
31,240945440730087;44,162006974837894;33,99876702265149;44,49940512753301;69,01889389586378;58,12924482240987;40,927453159140754;64,1050008982527;28,950962673588958;58,33953767407483;1003,1784245000268
36,66489382894581;43,29803957064551;42,812026970516825;69,66661572134733;50,4501782196966;61,83742174059165;34,21982678541134;32,99287317935502;29,35506943102019;60,612322385496256;1005,8020787201954
34,564558213050816;69,4406061411178;69,80397241346779;60,02255288084375;66,85642366638217;65,0378603894908;52,92060118264624;62,96580068833717;27,766850891213497;59,45907518482765;1006,8202809377456
62,989593000083474;37,94678205390338;51,922069863231606;57,97494027686528;34,01104200293889;60,28102352269171;50,760170476878486;49,90449581922101;28,082875417067182;63,47293857828911;1004,1337782707346
67,99570707287253;68,99197159747379;47,10043788623388;46,645346982223856;49,558365315805986;57,70033893830338;50,04333245283013;41,049148123171875;27,76774642345281;61,28822559468886;1005,9703740688205
