MQ2;MQ3;MQ4;MQ6;MQ7;MQ8;MQ135;QCM;Temp;Hum;Pres
53,83946481365018;37,884527620100954;53,92788015882849;61,73304190790931;62,38122922651197;69,53181262886547;47,09218955044938;33,903518854593635;28,947546185755193;61,14222739661323;1003,9446691043673
60,899075572857726;65,65442089365158;33,851204871744415;54,90931789260421;68,97180730442426;36,34379150346322;44,37583821988196;61,45763272832809;27,933803176637333;56,761418084881754;1005,639285579826
45,08794341071215;68,21141320174866;62,71763514836137;63,46572387715504;50,33515444249032;41,82025469965387;41,228653135366784;62,157819004852314;28,18624315603715;64,57093084874441;1006,7912692857893
35,46035603670817;51,25048094368831;49,5123286074728;64,33625651265847;49,52570208539985;30,67088397485856;30,730908450484236;35,05155532460458;29,30290377019269;61,47864170593651;1005,5346424453899
47,29040304071049;53,60842808879498;61,36139299612233;47,806091034854035;55,73375660313263;69,47160828369547;69,0519001960231;66,48014020054052;28,115927512126515;63,726279097939226;1003,5719223381666
67,83604583062922;41,70656909228485;40,87268331524738;50,25381072720853;55,89873232090282;52,542347040494434;48,71796351233644;64,50959147308481;27,67713080904689;63,51400399295334;1004,5322333744997
69,980827488436;62,006089497858255;62,49239280853443;36,61963997860668;32,71641158453359;32,855115158203766;30,16613605794314;49,65895172213234;28,947146142177907;58,143281126926254;1003,512260075086
40,3436546283436;65,56355221243382;31,746466158825704;66,12164355321397;51,4816407707391;55,87941244607174;30,615556066946535;48,32700738701065;28,737566619317874;58,62217738106285;1004,6920987742058
42,82182357276068;51,34400734673062;31,045151481291274;49,23133870031564;42,32902214748374;43,58724914860393;57,44088593611786;65,32435372595754;28,970448839534402;55,902275153923185;1003,9992086196498
30,747128923224373;39,786575341586634;37,20964759380056;52,60031547615681;63,45125495285196;59,04507629303822;44,25138493375215;31,19350869569012;27,841457341233262;64,50017142287233;1006,2980451142708
43,74455023528326;51,971463926603946;36,25341267028182;34,78778129360659;63,884632823577356;66,76566775157494;58,409884977073155;63,0113856172624;28,26512062371742;56,00375703332689;1004,0798434413631
51,4528064559552;52,6805629342168;59,35323088875694;40,82570728333501;49,55549792651741;40,74871542112051;41,36553776441705;40,693542045739264;28,98788074139518;55,64699241740414;1005,5075412550216
59,68413797921464;30,157681308041102;59,424206168152;42,748689584061545;66,7715971178592;42,791474586714955;55,374252235115655;49,893335666307436;28,77600410025123;62,566732357231466;1005,4599948887821
52,62687163825673;36,74196493771151;68,24364938453202;65,35472171316763;48,40061779486142;54,2778561794819;69,30661349901493;56,84029458450702;28,641675778580503;63,68435320706322;1005,6359917685126
54,65090503877467;41,529427966711594;48,09972601063888;65,3029538243445;46,62626529716363;32,552918652501205;41,4469170011111;35,136611279752685;28,56963234592525;60,19598778977032;1003,5852301743085
