MQ2;MQ3;MQ4;MQ6;MQ7;MQ8;MQ135;QCM;Temp;Hum;Pres
427,09738772052395;435,77238660871535;515,1323017339665;450,39651818329014;385,08318768555824;524,8945618620552;673,3040173083388;763,7449284230967;27,634513928908397;56,497602684463494;1006,3215201649108
483,75552351047475;530,0434080404002;388,85221831341124;545,7572224681078;462,7660813150855;460,682535654196;714,5891859505892;726,600441230547;27,991521694987927;61,692905263917055;1004,7174322718868
509,265376729437;497,37039670256615;399,5712400929342;516,1131482529872;357,3427711850355;395,3355820296571;691,8796423852745;586,907414100562;29,10719808928105;62,91648845779324;1005,4488139983372
512,9907354434949;449,3628087790292;496,5076694419557;368,2835661897389;468,8245247827731;540,8826543108648;634,6470507269039;755,1188454500199;28,006051900935372;62,428367091848614;1006,4384694500725
477,46185589584445;433,3185918960458;512,9633161708764;403,6448891149581;463,4609306276796;474,5087867223247;689,1763945957548;676,6484801301331;29,186455904453467;57,1132406606695;1004,4944551184923
535,9000613127495;497,42663710211053;356,15512127496777;545,9949030095231;516,1675460597874;531,6021647675491;629,7787689984457;618,9529702704076;28,46240533310225;55,43021793404245;1003,9345809308685
434,8353590114998;393,0632291711469;404,73817080977835;478,5636317938256;444,3735981754903;495,3868200427239;720,9472402045792;724,9793656584204;27,730068091867704;55,670593928424566;1003,5575578096024
404,3964990800247;392,94884659547813;399,2821686591822;463,2984069402452;379,57612614752236;514,4829314241908;637,5569621877243;575,2829338531373;28,830309787527742;57,66508506077235;1003,9595215608007
412,47718786405545;392,6617014820523;457,3958600662304;482,3793931254865;389,55631487692995;506,6054768275657;762,8191538655051;604,0179271890975;28,700696533458082;60,680768926156475;1006,790520377709
457,3622816974304;516,6447220154695;518,7912128284574;515,9619154406275;504,4820151867106;523,1767435983188;711,6011366644308;725,5178327578196;27,84667300636704;57,71880669690016;1004,0929390414746
467,8442677783123;353,7786739554711;363,81770337381676;510,5614970904204;537,8973509124583;455,72587232876947;592,34116079942;761,7665790423437;29,362203074247557;59,19080070997358;1004,4982025625234
353,9314244340902;513,0670029849009;517,2749358714279;427,96728235056605;371,7963564082868;420,1279596758834;736,8640148010192;707,4869292801145;29,297102695313423;63,6032038973664;1006,59237043817
421,9670200628442;448,9974687630797;405,6487180819317;375,22124984002414;390,1137163723021;382,21484557809777;759,6859917539239;580,5714393586911;28,50471396294986;59,416344966893575;1003,5824264763634
531,1602060814064;426,56571192626143;416,7845589884348;439,501236702369;354,1585474623246;352,5397655287044;590,7912927422876;696,6919815339351;29,49650633602301;63,593086694156945;1005,4191638352942
411,50828279024336;497,5010014915032;475,07217634509493;450,8813895324696;465,965856433674;407,0314966810256;709,5519624917972;639,1293937596901;27,576059642337235;64,13044672434079;1004,1048390698893
