MQ2;MQ3;MQ4;MQ6;MQ7;MQ8;MQ135;QCM;Temp;Hum;Pres
470,8380313580249;470,577203965123;423,0024364178708;490,465788013777;522,036663658743;436,3908687786631;606,5040961313125;690,9812922839751;27,509037247715224;55,05795077655704;1005,847911560848
518,3874557122772;378,94253304258183;365,2855517951601;478,965807066441;408,157582100267;352,1212778474586;762,2147947712112;675,2118041680512;28,423099771480665;64,33245740740155;1003,6184996347822
517,7084823087312;393,31563493576596;510,3929910138073;492,58303193900616;430,49336547044646;411,26021294108807;646,1480904084952;582,0002931086697;27,675833905939186;60,45796692756596;1006,0502762338834
483,0112614506654;538,6716906986986;522,0068544685859;525,2351831139341;447,15062778327115;520,6172212928666;688,0220510375623;585,3648575076518;27,56391043902784;64,3635683125462;1003,6652158419599
528,6397547323046;444,7754250668622;355,8914104274141;510,09428446171904;467,31755592972104;538,788524175157;686,15372846449;727,7677304535656;28,7448825942845;62,175928496042964;1006,9425606204815
436,28823266915816;507,00615335054954;528,1518743071481;407,19333849494524;446,5549624702458;361,3423992229251;624,0034206351281;751,3774165712971;28,84395182303533;59,03388451153424;1005,869474265842
457,65724245515406;432,4938947606595;375,97080002040315;470,6693747895394;531,855249611036;402,9265606946621;677,7972923322392;695,6056929517779;28,09203947086953;56,983749268089184;1004,4376606696911
376,45554334259737;481,1720361099705;414,04460946195115;440,09772951767525;485,54673289334715;409,5399206094967;753,4114480119975;724,0981372931066;28,841294033324193;58,85587759463391;1003,1396628554177
535,4013451625267;549,1679905139354;512,4914953092145;452,89791823771316;476,2252121372694;535,2848137801985;709,8289239233716;762,9816799416618;29,321160264417234;59,720750228923485;1006,9292804397124
423,151843149481;405,7023695710015;459,6346795124625;372,3124240153106;416,3874491818508;478,18350107610445;676,6646644330461;745,0181253713788;27,516476300164385;60,395104006001354;1004,337882384965
358,05621549932823;525,6916689773657;396,35036386777745;405,2679285727576;446,8839197104198;493,5563254622076;742,6764889801703;677,1493742158066;28,191040078488246;64,69116999415668;1005,4876285462208
481,8934371579119;457,8208286529839;370,65983661042134;365,1684100655774;391,1030423815303;405,429776749941;755,8986534930541;647,9099787690045;27,772664928904216;62,77455646372397;1005,4406667825222
412,3013295386253;385,0866347009037;402,4784938871141;361,8712644990565;453,7123877297463;361,96928271934036;672,3401584764412;742,4080290714069;27,967138176002823;55,82670446346914;1004,805916074982
443,2710768316082;516,6334577128343;371,08305299656746;397,0160997038027;447,06775447823924;377,2972376527309;682,7013967242299;750,2191072216258;27,92502354353467;62,12559388189284;1005,1858380181383
512,7124935951902;510,4357491863776;408,22647310483393;508,87459737330107;409,53039036103576;491,679940491179;622,3592211464436;625,1157355183983;29,26881469463899;55,58921882693604;1006,6456280165472
