MQ2;MQ3;MQ4;MQ6;MQ7;MQ8;MQ135;QCM;Temp;Hum;Pres
423,9839858581848;415,266709872118;369,0916195141448;449,3380474983127;359,8444377512354;400,1252786172921;722,9274833712321;700,7750590512399;28,185507928843503;58,99386029893819;1004,1033221343442
488,42972602959503;354,49852369903977;425,06721323992423;541,7017502062263;435,00577824478285;446,7705536851089;666,5106123778673;693,6319300535345;27,72053105118937;55,00205966405318;1004,3462866572656
374,3305109898298;449,8731453643277;410,00983029980654;474,89045454155286;457,7132038022837;379,8941050490641;666,0757611478361;697,2689809891391;27,717902546852933;56,25314598397432;1004,1554745241227
538,9301005584643;536,1561496066055;446,697010198082;364,2076949112322;389,45560271425927;455,5179071572065;680,8197594952994;625,8487290126659;28,20936099505191;63,018022439004405;1005,893962025275
421,65702034150434;444,27110328360607;501,0435664100559;477,53913957144124;470,0854861748878;405,3106881118175;767,5155891923356;706,0810191457879;29,02336022339187;64,40978963731887;1004,6345853315249
478,0278315200793;422,0951084740436;482,7593906277501;497,1803221768753;538,3147687113017;359,7905100509588;688,1321999675647;590,7045931493951;29,432444201831732;61,850039280256915;1006,4952162057804
494,326649590902;393,74352429236257;405,6784009403473;418,95324089872656;535,3121116169243;362,1188968388548;698,0652090197916;765,4741497333885;28,568112472511206;55,748862276878995;1006,9513948783318
423,9013776352525;469,64032029288506;463,65631455911785;477,26376277556653;522,1109485383505;389,0461207865979;762,339603565112;747,6331851065086;28,17214871303478;60,7378113183472;1006,2898700159468
483,6172482510958;425,5757272397384;368,64023150994944;351,51577847825666;431,6780817108145;473,4393509026773;610,2283426410397;578,1142607496869;28,00590206498061;56,930774007358565;1005,6328621854723
434,2833170101281;471,00741245493475;535,7092593252285;488,25930829427534;408,32661552616526;409,7536159867227;750,9268006085704;586,4541991282989;29,02991891915306;61,940904252449116;1005,0102503499298
445,11496128672854;512,3260728067052;507,3298723980223;510,2170822911804;472,9775286585934;518,8542043639409;720,9271734822423;689,7271085156369;28,346591832354896;61,279407238429535;1006,682294723004
504,2394569522643;516,0587301339733;378,08443127886;395,36817022070176;389,9025641851091;548,9783274897223;645,0774171771546;725,5919226541164;29,394803921506416;58,151551151012626;1005,0894317088597
361,4777162543154;485,39627800426365;446,8173297912909;394,39441899592026;535,5537702883776;517,9856477820827;595,9222513839898;675,5092923127621;28,243901361341983;55,402566591511025;1006,0419973575677
383,0802289234396;386,1623224295976;423,48071540880744;498,1549839831897;495,47742717109656;391,31074954133084;633,6030861014729;768,4972513537124;29,339876599184333;61,181340836510316;1006,7978281119896
397,65434169979125;541,1249574110601;523,9080376314744;353,516490715161;460,2030351237566;404,7494657352906;657,6652765212328;610,3764569263307;28,340397113093708;64,86534864920412;1003,1206699287388
