MQ2;MQ3;MQ4;MQ6;MQ7;MQ8;MQ135;QCM;Temp;Hum;Pres
548,6419267611536;546,5636139914706;447,4556132913965;394,8420001210684;450,2191871958797;492,15253935705584;614,8525962295118;743,6342872470929;27,523894816865933;57,02931576353847;1004,066915601446
439,9527207797016;542,7355856171963;527,1516037348385;491,1224609599519;364,8874659599097;492,31874860540233;621,2354626121909;583,2839395837251;27,626522277303856;55,711119887734085;1003,2720437462045
354,944808717373;380,0547131090142;513,0964272125692;543,1483663194226;426,2337871430258;463,04153730473655;751,1100501309651;744,9881785589012;28,703125779067538;60,9952619519766;1005,2860762841557
408,26502182118895;462,4275061548555;526,2117463494073;421,64851257882;363,6874141266042;360,69534051595525;711,8331383192583;586,8613667049607;28,893031277609225;64,59098451226083;1005,928717197389
529,0375940365049;490,88658678839835;449,7411427119979;373,6305395508709;498,065339521141;511,7069368061948;682,1711109176802;643,2449455712821;28,251188626880147;59,1770679906267;1004,3294546119865
445,7897203164852;353,8742233179204;534,5984619771904;463,12018535094285;437,6414757815286;434,3381233852902;768,9520703616536;735,3117688315224;28,429088859601624;61,73992872937661;1006,2172947622096
393,5153630039882;481,26561448758537;469,97290994382115;532,2162783388488;522,9391620980136;509,0270112082346;601,6447101765729;743,6237596806499;28,127060661577076;57,95038644884559;1006,6653898715329
511,54753517634106;398,8996452601637;415,58099592998974;541,2379338432536;350,8361607009298;456,52288611981214;738,4509859341694;688,0761142839332;28,3564671086376;61,66625896484567;1003,0026518817882
473,9927106446833;405,3622425411265;479,0304267567382;360,47750791082564;523,0010929411724;510,2942579302189;634,3514353456469;615,8035109510179;29,265883854560112;62,19822321195123;1006,7404262344005
387,3729902783804;524,4246955293081;389,9797380861952;549,6477441396241;362,13998846063276;357,37750634219685;700,7069016299548;600,9337352933062;28,872161022314398;64,86003320820654;1004,1491602562111
384,72878485583516;393,39098392506685;398,39726948368457;400,5955522714871;395,3953633236393;375,1287808470423;614,9680753093766;659,3114903844112;29,097302382778842;59,733793578942105;1005,5758775639756
547,5989976911414;512,5082509406027;486,25145057758016;548,9325035645807;353,5842641358789;414,02024078569497;711,2217149768273;699,0753417119892;28,327539605715806;61,30426288642832;1006,8532214780386
395,24941816254614;423,752169019862;360,78726022018486;469,2521220691115;476,8750602999487;407,78310602139317;663,3845782595495;609,1336309154696;27,60696415116123;62,54223794571042;1004,631080475428
397,8459374036469;351,71640193132373;380,9286514059776;533,7696877146938;458,79385048928935;363,83150766213265;618,0710463467933;645,8571825054148;28,775764573005937;64,95209049912826;1003,9912479398793
509,4637457394633;517,8354713697556;394,9772723096165;388,8191661129888;358,38199201679726;371,6399437103039;729,257132698218;639,0025003221854;27,64347774672553;55,200687513720446;1003,526079513495
