MQ2;MQ3;MQ4;MQ6;MQ7;MQ8;MQ135;QCM;Temp;Hum;Pres
809,8014731722213;800,6872390539983;808,1162672441368;798,5217110454328;807,6828463320585;792,7065449937081;922,3396987687762;930,4997575554216;28,259890236125127;59,32615098052472;1004,3746576491434
792,0737929421915;805,9426811587878;796,9021900850986;796,9203514959271;791,0150021562778;809,7556602907283;855,926212653929;916,7955133723025;28,537216343641482;61,25173317813521;1004,2256644635215
807,1396172889242;792,0048328573461;797,7120803352523;803,0404111334572;802,4616372413097;795,6960634763731;940,7381361323182;936,2007401279498;28,161663228103617;59,93070787960142;1005,6314386856791
795,32107225929;797,234332628285;804,2714382837104;790,2648430994266;798,5136615363929;809,8761165595462;898,7401149019857;929,1471389996203;28,70080491052902;60,02816499115395;1005,0661329017169
804,257250374198;801,1955533332813;805,7779935372517;808,7390151307083;798,529605615632;806,067035306179;864,8671789344315;859,4591698878568;28,021560666015755;60,109913260557796;1005,1407813801312
801,5442652730133;801,7503006730285;805,1970958761511;803,7322105939196;800,4355065975558;792,010727250709;924,7460323573737;852,1170277154928;28,451301222606066;60,166603430512716;1004,38666115389
800,454978300882;792,7244785459498;804,1625500900759;798,4257611725361;801,6633811949271;798,3087534110249;875,2893513640099;862,0204439571401;28,545611446415904;58,368837051506624;1005,1040197758037
798,8363709241509;791,2737753469132;806,3983599819061;793,3663057514214;790,4298227962331;807,6419322117092;859,5509550521779;898,5631750155042;28,112349975424305;60,04250616807028;1004,6835397851495
790,099176967938;796,0617365081438;795,1123506184745;791,7913806611245;805,0890596967745;796,5022850048794;932,772978210149;855,9756999590844;28,652690667400954;58,91000311455205;1005,1115685476038
795,7194268680485;808,4586739703872;805,7444624140305;791,9197742700647;790,0318794367239;809,6571933099041;880,0720754000271;902,0224353262753;28,79870517111897;59,44510089911448;1004,5457397161986
