MQ2;MQ3;MQ4;MQ6;MQ7;MQ8;MQ135;QCM;Temp;Hum;Pres
440,39781828101457;353,8314151550918;437,73460670938795;529,2765550199351;457,2081810807325;460,88166117687604;599,8145666408905;728,9693460118779;28,624683572002606;58,56850510221485;1003,3682459890476
360,7994103752167;423,7846604680692;443,2380954588484;543,3386656210829;458,0272595205784;386,09676496649763;655,0967260015329;742,586396098995;28,93307669859593;62,636986051282996;1005,4398169798633
492,78385743112653;443,10080340654275;532,8276017032659;418,18526210895635;476,18806574812675;394,9791246108518;709,0125533437935;734,1395031696632;28,55513133875781;57,648911258352165;1005,6935479418756
397,62621416022074;466,6330469979537;353,13438747334106;529,7664069411569;536,5680986577415;414,9590305727286;755,7337849928296;732,2100453509855;28,196786488527778;55,2352130030563;1006,7135682490895
423,2453823007711;428,2163592499012;429,0956967029324;546,4671580989381;353,30165750270646;400,49793336955383;588,7667287671034;699,9966192549297;28,225558052433176;60,80789470000781;1005,1765626130771
422,78465371356606;439,4490661596334;438,58125384157745;443,1476208948461;527,068199936768;489,5908275726998;618,6670662732085;654,6975451984039;27,842222578412624;56,09001748184991;1004,2417157717767
546,3410209578159;467,8305985671606;545,7485075265124;519,4310418340011;508,2236783669773;478,9925477131661;653,3623647106132;704,3497340979392;29,473762771950064;63,777871575631195;1005,6497795830071
373,3806058495102;477,17923770413165;370,6201591677667;386,6959983145636;490,219627760824;504,90291859963986;648,5793908456588;739,9087973084002;28,58858507439015;64,5908709222635;1004,8321892013386
360,7440186461647;502,35636643073826;539,4237359539636;361,4969995123398;470,680664421625;542,2175195317906;661,1750942658672;619,4565469474563;28,02034198103225;61,15598135505366;1004,0482421775259
502,54147343803754;397,80282428140396;540,0214437864826;546,3355779796242;537,791318787709;529,4188840494515;650,0154135631489;643,8096084600122;27,768298450558024;60,3130892442002;1004,6401679203426
420,05039191701405;414,3515080965018;479,58693814683534;454,76469502429427;404,17819000737785;381,50960035243287;739,0724351729165;689,7263865791242;28,12199363120803;58,03253217322764;1004,4040245089825
410,52210310070205;499,82845818501704;449,26691251446385;476,86162303336306;511,22802435081474;428,34193630787956;654,3535495790632;631,0789669437102;28,4205277248338;64,8030278267891;1005,3937116637524
362,9361202001499;527,1894601252561;493,4199818224894;409,7633800195606;475,0529490755653;536,5812597043813;664,8713136669047;660,5996769659905;28,46314725301769;55,16561582837505;1004,100860567003
471,39310351371597;505,1201734546823;376,20937660216003;530,468531570046;546,5237577847707;520,7742722074886;599,3572079323645;608,2501911807228;27,883273430219944;56,03776161406253;1004,6889668181749
501,1746939270355;438,05226160890146;428,0091587520324;482,00428522573145;425,284108717186;526,2424775667608;714,505179713131;712,4609370239035;28,55276953622283;59,2669352616761;1005,5400763846066
