MQ2;MQ3;MQ4;MQ6;MQ7;MQ8;MQ135;QCM;Temp;Hum;Pres
408,09192074700553;514,7452809237874;440,4843423448155;452,567571516117;454,16028782000933;488,0920029255532;631,12675136138;682,3320957867658;28,58710165294086;64,11456479243513;1003,1495367497085
518,4952082089922;548,4263794777919;489,86377913739443;458,6282462602825;504,7889865222706;447,39981422827697;702,8420426403885;587,369087327311;28,67646514376171;58,380114819403474;1004,6656516724357
425,1512328431708;542,8119460864763;413,6283118498364;434,6051435667847;360,06058821999113;413,04130098231525;739,9821812339422;685,2487466996331;27,832161316489444;61,48591208293341;1004,4209710562546
518,1774777055662;518,8736996631078;538,3245954395986;354,101222679739;451,29107652693193;384,14048373150376;745,5731512190025;679,2269007399283;27,77126566125214;56,336239841601035;1004,396112331591
425,9804620841678;360,6792860578682;503,59598426731577;456,45965480026007;430,1715893334291;529,8287506130048;614,5712111298856;644,9659515941008;27,75888456740803;56,88696168413745;1005,8658868372241
523,5033502120823;532,1458894108757;385,6996097365344;398,939260030856;471,83079949315487;459,3860012035172;722,3884081175923;603,9026564722546;27,8221646090977;56,87717438704938;1003,302283590597
473,96641564707477;436,3742404724948;486,21398440512473;514,1034924020414;457,5104369138062;386,57080353307464;752,7367345976193;662,3288907485851;27,57294801093793;55,66795055349365;1003,3164653176564
429,50135938051403;495,6232447069599;394,8527531260954;450,8044461772974;519,6049162234884;422,4532086737711;656,7669098426684;624,2825183491689;28,8217803632472;58,52466914501123;1003,4058824817644
391,8324740083188;510,81771895980614;445,0397413961605;520,88106254939;548,5586695788638;513,4665212688349;769,6095245827933;638,0667728895385;28,624530239464747;55,73643610201669;1005,4336521530732
385,6055107105217;363,5575309045985;503,04737798618737;445,5398825457428;399,7444473083141;472,6883846343569;752,3864032385093;643,9618138023714;28,169069432517396;62,097021216579414;1006,3922896809818
506,87056450130376;456,65591958859966;520,4198598793141;425,2964966209702;364,18187987340184;529,9527410064263;701,5162724903257;732,538345786217;28,964869641704016;60,25909956742687;1005,5120091075244
440,0164597493553;391,53389803311353;384,78585453925336;516,5258418734105;387,57006008099324;382,6755475893333;731,3353511091976;646,7131614045966;28,51491433753948;57,27583684323106;1004,0053285080616
521,225081662503;375,95988573411023;542,5922632963178;484,19588755405533;413,73803176689086;477,03040230397926;576,052163604498;649,6575548593089;29,428786887282048;56,040939029361;1005,2978791222157
485,7668858430028;390,5643846915592;351,6407469720025;446,8763943107213;465,84123544296534;498,3973347784706;763,849286031655;721,9698918328588;29,138456514511166;55,14022594489346;1003,7056998727211
498,400737783428;446,27251749617767;506,019928316035;370,578212695184;539,0258490789594;488,073787709082;748,4868975838707;591,3314356273479;29,263705569470233;64,60977777496927;1006,7329852107744
