MQ2;MQ3;MQ4;MQ6;MQ7;MQ8;MQ135;QCM;Temp;Hum;Pres
496,6099109255655;470,6387841848268;384,85354355403894;406,86492585653656;442,73454809132977;427,0967635218767;708,0667165221527;654,5164491310225;29,31764645559744;64,7133924095799;1006,0749874714387
421,01391006273616;434,59015038575257;407,98869166325676;448,97811236667053;433,8409788166316;437,85443633488967;680,8647578831453;594,997244864406;27,540729966869954;64,64221539309966;1004,8769747425474
439,95214731665715;500,19397439132496;370,83118999367696;461,1176097209694;432,7290067434544;474,77084305219205;629,5570407150922;608,9129735167141;28,420826768557088;55,7182229680438;1005,9287202991635
445,7945471836251;428,9542661889334;364,21573861922604;371,45243192370697;352,12795150954855;387,4145876810887;602,6022867717996;733,6296644657391;27,816322925486027;58,31938603111577;1004,0594140418077
511,44830502739364;457,47058511028035;426,60436736838795;427,07255558952323;364,70442427135083;403,9083254885895;717,9796148909913;667,4632469188709;27,70321040783781;55,396528055065026;1005,443792456184
508,5541398389213;481,5191773610802;438,0984344423001;473,8437603324448;504,0549805039367;429,43657496659574;749,52823778212;629,2645624753169;27,96741766253154;64,28531636506439;1003,8697862546076
517,1144851218871;367,03061305533197;486,0306385137533;436,50319495202154;413,7631213063315;412,5994966415394;725,3984280569741;684,5498827825693;28,920880825528755;56,601978772193206;1005,8363134084781
500,66980832698215;407,06951896760563;467,35132162790836;370,19409384453076;471,95026167243753;497,2543596376697;741,8321068849497;680,06629740543;28,54035963320386;62,77667484721216;1003,806775440719
446,44561576717484;478,5835845073112;373,7959524047701;499,9270481647796;498,7204900008598;438,0297628379771;735,7868819422893;699,5509272090153;27,56347771238375;62,61249121690768;1003,3353227175296
509,8727091634308;391,8360866487998;495,7218824417465;535,4456194116646;504,7798490195622;418,52200778968063;611,1609833028956;769,359035783936;27,55834085934088;58,055524685848724;1006,9841885835069
476,5924030738024;491,7388283556209;499,7660300234986;404,052710612505;450,9354976387899;381,7165142371492;713,6126791769838;617,5623910574488;28,13147281148635;61,98640000873699;1006,6706559469368
487,46301864502766;389,6306191649285;424,0059497251805;469,1325429864473;523,7934146932222;350,46080300008896;650,0892507490103;609,2146946890826;28,223165657096743;64,83261476964276;1006,1116400463105
493,8888176667331;448,2251320144144;462,3643372642231;483,3269930914569;468,8670512508852;418,27454266761595;692,5802273316705;658,1951932872294;27,7967071771271;58,85967975266139;1003,4175113248655
395,3825980214117;448,30719116637437;522,8377377524778;444,4073109611694;493,6824910424813;406,35274347899417;707,3952239030725;693,8341870421053;29,14725973264461;60,77295188836845;1006,1182609381103
512,5762230654909;530,9536239246731;538,662590056002;486,6570266087343;452,2547253171184;471,70681344208947;729,4554162070687;722,0969554879298;28,193551772280397;59,71102781837385;1004,3929026841433
