MQ2;MQ3;MQ4;MQ6;MQ7;MQ8;MQ135;QCM;Temp;Hum;Pres
459,6465972682263;495,0938789337072;519,3845763292977;478,22193130524374;475,6838988034233;387,026839299274;728,5921041944237;582,5975927181554;27,78338327278209;57,38099233945807;1003,2606821119213
504,97623255930625;461,7094631058653;537,3281872672985;454,74879418222355;398,0757818759501;452,1633056825221;632,951303798691;629,2608861031931;28,842105983256637;61,422551775980764;1004,5439133963979
468,19287248528383;510,9052505869239;374,9275265756821;408,98320062273575;427,55126538924236;395,98687872838576;773,0129418460144;666,3943456538602;28,473958326533385;58,497415514165155;1005,280407179832
457,41190239274715;426,54628597241026;426,31181034263295;450,2033898780171;396,0628921159378;402,81872273621457;584,2694336349816;774,9567745858328;27,61292666198176;63,89839255423811;1006,554502306112
403,0596348796798;426,930764083861;486,91351158849426;432,4366202980786;440,1190567686309;534,4118924795105;710,3216735984487;578,4501094115154;28,45408431561954;58,27867625170997;1003,2185609194938
429,8190060259961;499,3845679388294;442,25362120319346;513,5289100948314;513,2696899712278;362,30266438223583;590,793657998956;654,785495335873;28,25995754276813;56,327530329478705;1003,13578222931
441,12667387968077;548,2925422290925;374,98461529865136;392,1187722883519;542,6645734355498;393,9272562421462;698,8214836716302;620,0228822293942;27,773646593562436;61,105016034455446;1006,154460578066
530,0978662376174;502,9911711341214;478,28868237257484;365,1643330635952;453,51991098376106;467,30708703828;769,608256081038;721,0745571201645;28,86461438018191;57,66923806735079;1005,1620137769852
483,4385258470981;416,45911577593733;396,3720522996483;464,5345104937832;412,9140109155945;508,2407678973343;647,6466387185513;631,5629692173563;28,716179414768963;58,15069560594215;1005,9629680711815
524,461810816385;452,0431676655528;352,59392726218397;367,83296268195295;360,049678728349;401,96172668608176;594,4764861131869;658,8180996141464;29,425265335561164;62,341985411897674;1006,0848308804079
462,89022855332263;507,89452304423605;394,51454415344824;457,5196270224983;539,206378898217;479,0181130044883;707,8986543749744;587,6371244595035;28,650163057495405;61,00491247499951;1004,6969639831686
459,02767526183936;469,0612068753983;530,0508895511003;425,17808644872105;350,6966192095603;543,4319086082046;664,2005439373356;625,0131624244772;29,28484445547635;55,41961403379752;1006,5675872482149
400,4368253204623;493,13916347784755;357,8013768509404;360,50823674406354;389,1949564369148;377,73664153420594;669,9906664171915;772,9139074138998;28,029473196970734;60,67702383482168;1004,2756218276378
441,9141063702464;422,3192341508444;549,6554322814395;542,4697191677217;487,0937401819398;523,2933008923256;604,2068794910574;637,0110058572801;28,83941143520584;56,38061914856775;1005,6934361069682
437,10173149827625;546,7249040383283;480,90952735082647;510,66008810993696;517,7016412666235;356,0972859284147;659,4115095843555;760,5485943491974;29,375992558181927;63,49241327956535;1003,4037030294734
