MQ2;MQ3;MQ4;MQ6;MQ7;MQ8;MQ135;QCM;Temp;Hum;Pres
540,8062194874085;398,85293606648605;352,49512378707846;448,0933137635751;542,2819769207515;418,1757784238682;687,6987397036636;653,0275097804372;27,7391939072977;59,54875811550343;1006,2458832432834
547,4152653341304;483,8826876103244;436,55028864649796;398,143785300384;519,3757576391465;481,4714922297993;638,579298008692;613,8159962545386;27,544119464116548;55,16445268046798;1003,8443081719319
478,09559869848124;420,16949850144965;451,7933798153224;367,0471507575896;353,9825789207543;524,4776716836444;742,2009451472543;604,3505958008462;29,417053589319444;57,205003712271406;1003,0021952354015
358,26732210236366;368,80972275321994;541,1062875380774;498,6748565526959;352,50256519785177;515,2503894115952;586,9740968365489;703,5385534454598;28,45419903201207;60,924456090714386;1003,0892842977062
482,6059535748014;405,9513921347497;493,32126163869066;370,0988358780538;468,76756130877453;413,1876606613423;591,8600898129304;582,5732193721857;29,02950741620996;60,908498735772596;1006,3794569094391
526,69417889121;352,0116207518647;431,34596961835575;437,9828489605909;520,9833708727348;407,9788156533564;660,9904318599312;643,095364013641;28,350731311075286;56,48264307274309;1005,2530218120013
366,1265880109903;520,3136025316064;487,5320656961323;353,5985128367444;449,8025692553626;374,05872542116515;666,5082429310844;703,1284690182376;28,40753618372356;58,999208693311424;1004,0377081571141
404,2268001986684;489,3656548716069;392,34945762645253;487,25172783366037;516,0971365737785;424,38644215791965;647,6204551736919;754,4655601768534;28,20496802594119;62,581008177328606;1004,6768617723203
542,7607881140635;489,46730761499396;489,131113220894;506,1150082183857;525,1424472586758;411,2638340570097;740,6318860504982;704,8211270901835;27,539479867952842;62,15282743573034;1006,3256439569188
351,255287459309;403,0161951548674;497,3067273881975;499,8945299889177;489,95127398958516;435,2281910683277;672,5428047156248;622,7109386775672;27,975676575047697;57,60680950030526;1005,3592931022393
519,7306128474036;408,6422295237288;521,8191734907897;453,5501576812353;535,1643171938116;411,8863222003013;670,0574036891346;745,5538208222987;29,451697320532215;63,76106416573734;1005,0419255354176
508,9613504510196;369,0737588245574;388,7404092789403;506,6281812325228;532,3789924710547;528,3348794265843;596,7676229964266;771,0372890135158;27,798415956870873;61,43133697187736;1003,337938558015
519,7621244322306;534,2303498692637;427,8043975783609;503,1085405823167;359,2347243488364;453,1169206413143;597,8219351332913;760,2192166253681;28,32073865569968;55,488541578290054;1005,9939615728401
420,94645765488;494,8895284373251;393,62013494773475;460,1992466141927;477,6686578583917;360,44920524335606;611,2621515636696;654,8209981245296;28,404536613346924;64,35047242015206;1003,6600104921147
437,04247167993867;442,19015607076136;350,27222967895835;549,794879209562;364,8946617770276;478,2117421873684;654,7560497931165;598,2686470894567;28,296684503671557;64,62169685761302;1006,6227627144085
