MQ2;MQ3;MQ4;MQ6;MQ7;MQ8;MQ135;QCM;Temp;Hum;Pres
799,611454333294;796,3202647867238;808,4796044399507;808,6840084894528;808,9637660497026;806,7616232771081;876,3651589494312;937,4538823663183;28,229086527285713;59,092287107454354;1005,2736160809485
791,4382732470602;795,4490888127071;793,2289316556328;792,4551608250296;800,0653977806423;808,3409327573518;861,2320882560999;907,0212920903897;28,70690147069454;58,704052286191114;1005,9970106405324
802,7091734123392;798,5215429386292;791,9233674407325;808,6317474539443;805,8010783158566;793,2343148157341;855,211601985121;854,261444590867;28,33518778011375;61,17357270600558;1004,9227072491724
806,0275908266922;793,9780535471475;802,4086959360615;794,6441848835084;792,4660742667925;808,6233055378582;889,7021580493551;948,0292150637049;28,00010872661151;58,204227680040496;1005,0001530814999
797,6192538782569;794,9274637909278;806,9671564877829;794,2000993398035;791,7947119783415;793,7369270031262;942,1073203274537;934,9898610849417;28,630992136091756;60,5265474101515;1005,314430018298
802,8833905358342;805,221282506022;798,237777620425;805,165781186768;798,6007444247019;807,6964254210147;917,6977287070281;854,9619698978452;28,84159097333384;61,91276949984204;1004,3846217689959
809,4416013907326;807,3115630965257;793,6482942219714;795,9507814682233;805,703386653922;805,3754375498165;850,5367527891812;855,4177714250836;28,26335921831213;59,54312146349695;1005,2908551201034
804,0765878365233;804,8351881949759;797,7277727179132;806,2759908577278;794,7445379572657;793,8833177196344;916,9852377646853;871,825562494269;28,631048965209192;59,07055692259041;1004,893523176689
793,3091643387924;799,2346597534594;809,5817340514409;802,9305706214715;805,0227643397704;797,4416062602699;923,1159314128901;894,2106850121753;28,292807322215193;60,87838533354317;1005,7811010862206
800,7760631724095;807,0983540892264;804,3310794630048;797,4575739656956;809,1894650773725;799,4914199527195;883,832629308471;891,1392633154669;28,310344719991505;61,669218184648685;1004,740530482338
