MQ2;MQ3;MQ4;MQ6;MQ7;MQ8;MQ135;QCM;Temp;Hum;Pres
510,0498555221667;487,99721975136976;392,29320583789894;511,6029398194473;482,2151068490564;526,3624043182015;647,3608810213013;744,6068438633915;27,68748820849332;59,487959664934294;1004,0513988242387
518,2560556102694;365,55707297655147;399,58668858164873;541,3172609125874;428,2061748922736;390,95698152495885;668,8741249641229;736,911526928171;29,494921957610188;58,63522016243827;1005,6620357067013
461,4066981600069;363,08405805167354;405,8957076111741;543,6301948083435;369,85085420642986;542,8468883529513;632,1243577921784;618,6748427195548;29,386841209907303;60,060204604098026;1006,9009051520811
400,9985534574484;472,46780212704545;422,62445164960957;504,542219193826;401,1143993380906;518,5542998871647;750,17599664122;704,6289189879207;29,08522378460921;62,212825907943085;1006,3134647825784
495,0213362759638;517,7699668966798;414,4773651511638;541,7886032073106;438,99901715831555;517,8971248197079;701,8254575996393;592,5086993365691;27,62213680598347;58,925279431389285;1003,1932132502576
350,0698162643412;371,3113948271741;421,5643025706883;530,0134684473212;452,0202221390581;422,1940306938367;641,6873657782128;774,9026680027911;27,968568450610704;64,90765417444379;1003,0860994878545
422,1695108675507;402,4559924599909;444,52960791017574;448,08916443998464;496,70045611864316;453,5654842342504;671,2506939934608;604,6397633424789;28,299704654489176;63,46519534025427;1005,4121820309746
400,25322317356745;442,93997484208944;522,5806395078409;493,7490640341924;362,55635424616577;496,13766132927316;611,1581900219413;618,7066924709267;28,223894677625204;60,40210810436652;1003,278348303191
538,5578528704593;480,57463866311844;369,94470581351015;548,9198510583573;411,64367568216846;510,64952033595944;673,498894432077;649,975526905483;29,365658576430704;61,58846983172491;1005,1584879140639
474,30841167415116;440,6465871900261;384,79374740272283;495,91559615151334;516,0883409479742;526,9527889907572;764,1422961592394;688,1197260696023;27,659993579889104;61,53980051910632;1005,5758218870225
498,70582396395366;440,453779547474;423,43301080545075;399,91238856161306;355,7458166839207;412,14025331010373;644,4342559359231;648,5674008874175;28,454902330732274;62,30717950532788;1003,3481220885675
462,8914594472585;383,184438487944;370,1185900874028;535,0690712158839;381,9212590193959;549,168082850103;721,3692337060235;646,531626416048;28,51718550888144;57,1388980504098;1005,5238707411221
548,906598943163;460,9577800984715;464,01182776671567;470,8809030167913;536,2684005757013;447,472691793427;662,7322697747187;760,9161055294325;28,31279627962323;60,05708125094501;1006,6898801559056
434,39741757644447;512,0732903035703;385,1685192758639;403,3218763720333;421,4349236664791;419,72420233029806;598,7276067559585;704,5243469004924;28,397464274062198;61,507559154530284;1006,0234126970944
355,4489556640978;394,60797906935335;398,06701928168206;443,8659627317012;520,4955327521118;459,6079458351227;631,5905655341526;584,7140147495563;27,99370059655198;57,82490298479477;1005,4846648848933
