MQ2;MQ3;MQ4;MQ6;MQ7;MQ8;MQ135;QCM;Temp;Hum;Pres
356,44429520412564;475,5672186554143;412,8331714428738;448,71748015279184;444,393108550253;502,5545008123339;709,8767065710006;700,9533478912745;27,915365232398514;60,85131251123185;1005,9598434625124
372,9421571663555;505,22715523505906;544,8319687156866;391,63560118549856;513,5012959651967;540,2221091014927;711,6941806297648;759,3578574444341;27,978058198127368;58,36865636250181;1006,4340269392842
523,1766700518479;375,24599779820574;432,716660954865;478,81964818856284;411,36420847913115;435,512886282956;592,1893945425209;676,0105678343932;27,5910581442485;61,240774227341966;1004,7092823423028
383,7292175410645;375,87910058327714;422,5482573575463;454,50084620484614;419,6021947049164;367,5116992531337;739,4953052594342;643,4656491497633;28,982178933811067;64,21058016169803;1003,7354623559396
494,6514034798869;418,17705042276737;513,5353634726152;451,60678009042556;499,03278347880337;369,58652083787297;691,951064547542;684,3653589882545;28,477022506694922;62,30250146905437;1006,4560943446669
376,0504631391302;407,07086480165344;420,6540054028352;541,0705274072958;549,605751469018;502,8748025058339;769,7592992156258;682,020178211444;27,970827706075195;63,165856378793784;1004,6763661573513
487,5679582479311;435,9508674026283;487,5696031137744;516,5641684298007;516,1171047801674;379,65919888403425;733,7798389942228;576,2628005739798;27,90712510531335;59,310693157915615;1004,7125336813516
359,47899308813174;356,3124946842165;393,00637787272376;351,2439443847734;448,5776323380986;356,5655033498507;646,9439044071778;751,7348878073791;27,635265948882004;59,4564120043116;1006,4491546139669
360,19705336279424;525,5547265334765;499,23008466029694;527,6524854457175;526,0858224008061;535,6947560281508;638,8329005637344;706,7685367531476;29,236633081572275;56,29019497356874;1004,1340414862183
533,0891795682045;446,85063961993393;486,3007928983305;442,70245331161885;532,9306370378554;444,237087452173;676,8175825628596;657,3814344775508;27,841239692569918;63,31342080087304;1005,874050967628
379,8405557482589;435,6087650504056;456,95196919523335;534,7936206153527;526,9362127478518;366,00995355255134;631,4638576378204;704,8329030875927;27,561949895408226;64,99994049199765;1005,9406612526788
468,25551276068137;502,05824006334274;410,0271861937998;437,019533498855;514,7232823175339;452,262404080611;582,0444127689929;622,3298599961112;27,771984782371486;64,10285634635378;1005,9824827956146
525,9578466438754;378,1455900125353;357,2702246987308;379,8645274270019;488,2718959138705;477,28979404958193;742,1622026944023;683,6524603656285;27,634366887667763;62,9395085478516;1003,5041422986583
367,76488556336875;482,42590044451447;535,3291375761291;413,7506704533349;502,6998426469004;544,5472059890453;727,7441961035149;667,1174744315912;28,22940385412479;57,98896380792502;1004,7235295381843
380,2471316519235;397,6399805020711;358,5668602120322;487,82948727163625;393,76262681443495;368,145987421226;754,3574473683302;605,2583950529777;27,517116334023964;57,225789593227056;1005,0719319208577
